phase	dataset	nb_teachers	teacher_epochs	noise_scale	epsilon_target	wall_time_s	status	log_file
teacher	cifar10	100	100	-	-	10.07	OK	teachers_cifar10_t100_e100.log:teacher_81
teacher	cifar10	100	100	-	-	9.96	OK	teachers_cifar10_t100_e100.log:teacher_82
teacher	cifar10	100	100	-	-	9.84	OK	teachers_cifar10_t100_e100.log:teacher_83
teacher	cifar10	100	100	-	-	9.91	OK	teachers_cifar10_t100_e100.log:teacher_84
teacher	cifar10	100	100	-	-	9.52	OK	teachers_cifar10_t100_e100.log:teacher_85
teacher	cifar10	100	100	-	-	9.62	OK	teachers_cifar10_t100_e100.log:teacher_86
teacher	cifar10	100	100	-	-	9.94	OK	teachers_cifar10_t100_e100.log:teacher_87
teacher	cifar10	100	100	-	-	9.89	OK	teachers_cifar10_t100_e100.log:teacher_88
teacher	cifar10	100	100	-	-	9.65	OK	teachers_cifar10_t100_e100.log:teacher_89
teacher	cifar10	100	100	-	-	9.86	OK	teachers_cifar10_t100_e100.log:teacher_90
teacher	cifar10	100	100	-	-	10.09	OK	teachers_cifar10_t100_e100.log:teacher_91
teacher	cifar10	100	100	-	-	10.00	OK	teachers_cifar10_t100_e100.log:teacher_92
teacher	cifar10	100	100	-	-	10.27	OK	teachers_cifar10_t100_e100.log:teacher_93
teacher	cifar10	100	100	-	-	9.71	OK	teachers_cifar10_t100_e100.log:teacher_94
teacher	cifar10	100	100	-	-	9.88	OK	teachers_cifar10_t100_e100.log:teacher_95
teacher	cifar10	100	100	-	-	10.16	OK	teachers_cifar10_t100_e100.log:teacher_96
teacher	cifar10	100	100	-	-	10.09	OK	teachers_cifar10_t100_e100.log:teacher_97
teacher	cifar10	100	100	-	-	9.76	OK	teachers_cifar10_t100_e100.log:teacher_98
teacher	cifar10	100	100	-	-	10.40	OK	teachers_cifar10_t100_e100.log:teacher_99
student	cifar10	100	100	200	1	6.74	OK	cifar10_t100_e100_eps1_noise200.log
student	cifar10	100	100	57	4	6.89	OK	cifar10_t100_e100_eps4_noise57.log
student	cifar10	100	100	6.7	8	202.19	OK	cifar10_t100_e100_eps8_noise6.7.log
